#	type	pilot	freq	spec	semScore	isDico	isDistrib
2493	T	Co-Supervisor	3	2,37			
2494	T	axial direction	3	2,37			
2495	T	correction factors	3	2,37			
2496	T	design selection	3	2,37			
2496	V[h]+	design program	7	2,74	0,33	0	1
2497	T	Main Components of the Wind Power	3	2,37			
2498	T	original condition	3	2,37			
2499	T	Diseases and Related Health	3	2,37			
2500	T	engineering challenge	3	2,37			
2501	T	turbine exposure	3	2,37			
2501	V[s]+	wind turbine exposure	2	2,20			
2501	V[h]+	turbine levels	2	2,20	0,41	0	1
2501	V[h]+	turbine noise	52	3,61	0,37	0	1
2501	V[h]+	TURBINE SOUND	80	3,80	0,33	0	1
2502	T	modern horizontal-axis wind turbines	6	2,37			
2503	T	Greater San Francisco Bay Area	3	2,37			
2504	T	final position	3	2,37			
2505	T	schoeniclus	3	2,37			
2506	T	frequency of the system	3	2,37			
2506	V[s]	system frequency	9	2,85			
2507	T	low frequency noise dose responses	3	2,37			
2507	V[ih]+	low frequency sound	78	3,78	0,65	0	1
2508	T	workshop conditions	3	2,37			
2508	V[s]	supervised workshop conditions	2	2,20			
2509	T	Long term impacts	3	2,37			
2510	T	semicircular canals	3	2,37			
2511	T	land-use	3	2,37			
2511	V[g]	land-uses	3	2,37			
2512	T	Darrieus Type	3	2,37			
2513	T	future wind farm developments	3	2,37			
2514	T	wind farm noise	3	2,37			
2514	V[ih]+	wind turbine noise	43	3,53	0,89	0	1
2515	T	Lightning strikes	3	2,37			
2516	T	grid requirements	3	2,37			
2516	V[s]+	grid connection requirements	7	2,74			
2516	V[s]+	Grid Code Requirements	3	2,37			
2516	V[h]+	grid connection	39	3,48	0,42	0	1
2517	T	orthogonal	3	2,37			
2518	T	Health and safety requirements	3	2,37			
2519	T	Journal of Wildlife Management	3	2,37			
2520	T	communications interference investigation	3	2,37			
2521	T	potential health effects	6	2,37			
2521	V[ih]+	potential health implications	2	2,20	0,32	0	1
2522	T	Impact of construction	3	2,37			
2523	T	Linear spring pitch design	3	2,37			
2524	T	nest locations	3	2,37			
2525	T	electric grid	3	2,37			
2526	T	modes of operation	3	2,37			
2527	T	existing turbine	3	2,37			
2528	T	site construction	3	2,37			
2529	T	correct sequence	3	2,37			
2530	T	prolonged exposure	3	2,37			
2531	T	specific turbines	3	2,37			
2532	T	Rotor side converter Grid side	3	2,37			
2533	T	optimal angle of attack	3	2,37			
2534	T	Møller	3	2,37			
2535	T	Institute of Technology Department	3	2,37			
2536	T	effects of inflation	3	2,37			
2537	T	concern with reference	3	2,37			
2538	T	Megawatt HAWT	3	2,37			
2539	T	preliminary design	3	2,37			
2540	T	capacitor bank	3	2,37			
2541	T	State Museum	3	2,37			
2541	V[h]+	States government	11	1,58	0,40	0	1
2542	T	tower design	3	2,37			
2543	T	dynamic analyses	3	2,37			
2544	T	torque density	3	2,37			
2545	T	Human Exposure	3	2,37			
2545	V[h]+	environmental exposures	4	2,50	0,43	0	1
2546	T	low-level	3	2,37			
2546	V[mg]+	low levels	21	0,97			
2546	V[m]+	low sound levels	2	2,20			
2547	T	sedimentation	3	2,37			
2548	T	adverse effects of sound	3	2,37			
2548	V[ih]+	Adverse Effects of Exposure	3	2,37	0,33	0	1
2549	T	Brower	3	2,37			
2550	T	thermal-based	3	2,37			
2551	T	ASHRAE	3	2,37			
2552	T	tower bottom	3	2,37			
2552	V[h]+	tower foundations	4	2,50	0,38	0	1
2552	V[h]+	tower base	28	3,34	0,38	0	1
2553	T	project costs	3	2,37			
2554	T	proper installation	3	2,37			
2555	T	RSgnOn	3	2,37			
2556	T	airfoil selection criteria	3	2,37			
2557	T	design criterion	3	2,37			
2558	T	DC-bus	3	2,37			
2559	T	conservation of natural habitats	3	2,37			
2560	T	wind facility	3	2,37			
2560	V[s]+	Wind Energy Facility	14	3,04			
2560	V[s]+	wind tunnel facility	3	2,37			
2560	V[s]+	Wind Turbine Facilities	7	2,74			
2561	T	fourth earth anchor	3	2,37			
2562	T	open areas	3	2,37			
2563	T	MW range	3	2,37			
2564	T	4km	3	2,37			
2565	T	overview of different wind	3	2,37			
2566	T	European Wind Energy Conf	3	2,37			
2566	V[ih]+	European Wind Energy Conference	12	2,97	0,30	0	1
2567	T	local site	3	2,37			
2568	T	water body	3	2,37			
2569	T	offshore wind industry	3	2,37			
2570	T	advanced control	3	2,37			
2571	T	Center Mounts	3	2,37			
2572	T	eardrum	3	2,37			
2573	T	byproduct	3	2,37			
2574	T	Ontario Agency	3	2,37			
2575	T	large-scale wind energy	3	2,37			
2576	T	acoustic noise	3	2,37			
2577	T	adjoining properties	3	2,37			
2577	V[h]+	adjacent property	6	2,67	0,58	0	1
2577	V[h]+	affected properties	3	2,37	0,43	0	1
2578	T	attack changes	3	2,37			
2579	T	excess electricity	3	2,37			
2579	V[h]+	Net electricity	8	2,80	0,37	0	1
2580	T	wetlands of international importance	3	2,37			
2581	T	thermostat	3	2,37			
2582	T	CO2 credits	3	2,37			
2583	T	neighboring areas	3	2,37			
2584	T	type of technologies	3	2,37			
2585	T	onshore and offshore wind energy	3	2,37			
2586	T	Zoning Application Layout	3	2,37			
2587	T	tonnes of oil equivalents	3	2,37			
2588	T	concept with a partial-scale power	3	2,37			
2588	V[ih]+	concepts with a full-scale power	8	2,80	0,87	0	1
2589	T	Zum	3	2,37			
2590	T	employee of the Midwest Research	3	2,37			
2591	T	Staff Physician	3	2,37			
2592	T	manager Dainius	3	2,37			
2593	T	Dispatch Data	3	2,37			
2594	T	Noise Regulations	3	2,37			
2595	T	PREDICTION OF MODIFIED BLADE	3	2,37			
2596	T	marginal price	3	2,37			
2597	T	load shedding	3	2,37			
2597	V[h]+	load spectrum	2	2,20	0,56	0	1
2597	V[h]+	load range	13	3,01	0,33	0	1
2598	T	lifting device	3	2,37			
2599	T	low copper losses	3	2,37			
2600	T	systems of wind turbines	3	2,37			
2601	T	Research and Planning Institute	3	2,37			
2602	T	deadband	3	2,37			
2603	T	Generation pricing	3	2,37			
2604	T	excellent suitability	3	2,37			
2604	V[h]+	fair suitability	4	2,50	0,82	0	1
2604	V[h]+	good suitability	4	2,50	0,55	0	1
2604	V[h]+	poor suitability	2	2,20	0,55	0	1
2604	V[h]+	physical suitability	4	2,50	0,39	0	1
2605	T	recommendation of this manual	3	2,37			
2606	T	interests of a Natura	3	2,37			
2607	T	tip vane	3	2,37			
2608	T	agricultural areas	3	2,37			
2609	T	Diagnostic	6	2,37			
2610	T	existing roads	3	2,37			
2611	T	Formation of Expert Panel	3	2,37			
2612	T	turbine assembly	3	2,37			
2612	V[s]	assembly of the wind turbine	2	2,20			
2613	T	vessel option	3	2,37			
2614	T	WOM	3	2,37			
2615	T	CND database	3	2,37			
2616	T	indirect impact of changes	3	2,37			
2617	T	adverse aerodynamic loading	3	2,37			
2617	V[igh]+	adverse aerodynamic loads	3	2,37	0,86	1	1
2618	T	offshore wind market	3	2,37			
2619	T	Baban	3	2,37			
2620	T	Net Annual Energy	3	2,37			
2621	T	Turbine size	6	2,37			
2621	V[s]	size of wind turbines	3	2,37			
2622	T	electricity consumption of the university	3	2,37			
2623	T	detailed comparison	3	2,37			
2624	T	blade element-momentum	6	2,37			
2624	V[s]+	blade element-momentum theory	3	2,07			
2624	V[h]+	blade element	96	3,87	0,49	0	1
2625	T	analysis results	3	2,37			
2626	T	oscilloscope	3	2,37			
2627	T	aerodynamic brakes	3	2,37			
2628	T	geared-drive wind turbines	3	2,37			
2628	V[ih]+	direct-drive wind turbines	15	2,77	0,36	0	1
2629	T	regions of the world	3	2,37			
2630	T	Net Benefit	3	2,37			
2631	T	soft sounds	3	2,37			
2631	V[h]+	high-pitched sounds	2	2,20	0,76	0	1
2631	V[h]+	low-pitched sound	2	2,20	0,76	0	1
2632	T	system with a full-scale converter	3	2,37			
2633	T	soft-starter	3	2,37			
2634	T	MODIFICATION OF CHORD-LENGTH DISTRIBUTION	3	2,37			
2634	V[ih]+	modification of twist distribution	4	2,50	0,84	0	1
2635	T	USFWS	3	2,37			
2636	T	Reynolds number range	3	2,37			
2637	T	preliminary tests	3	2,37			
2638	T	Nordic Environment Finance Corporation	3	2,37			
2639	T	rotational angle	3	2,37			
2640	T	letter of credit	3	2,37			
2641	T	lagopus	3	2,37			
2642	T	subsequent section	3	2,37			
2643	T	suction side	3	2,37			
2644	T	size of wind turbines	3	2,37			
2645	T	International Standards Organization	3	2,37			
2646	T	Department of Administration	3	2,37			
2647	T	construction vehicles	3	2,37			
2648	T	wholesale market price	3	2,37			
2649	T	High-performance Wind Power Plant INNOVA	3	2,37			
2650	T	additional mortality	3	2,37			
2651	T	Sea Region Testing Ground Facility	3	2,37			
2652	T	tunnel experiment	3	2,37			
2652	V[s]	wind tunnel experiments	2	2,20			
2653	T	type of study	3	2,37			
2654	T	Lagrangian form	3	2,37			
2655	T	magnetic flux	3	2,37			
2655	V[h]+	double-sided flux	2	2,20	0,32	0	1
2656	T	large rebar structure place	3	2,37			
2657	T	wind installations	3	2,37			
2657	V[s]+	wind farm installations	3	2,37			
2657	V[s]	Wind Power Installation	2	2,20			
2658	T	METU	3	2,37			
2659	T	Mech	3	2,37			
2660	T	rotor configurations	3	2,37			
2661	T	earlier study	3	2,37			
2662	T	Normalization	3	2,37			
2663	T	km resolution	3	2,37			
2663	V[s]	km horizontal resolution	2	2,20			
2664	T	re-vegetation	3	2,37			
2665	T	Extremely Low Temperatures	3	2,37			
2665	V[s]	low temperatures	7	1,47			
2666	T	Frequency-active power control	3	2,37			
2666	V[ih]+	reactive power control	4	2,20	0,55	0	1
2667	T	mph wind flow	3	2,37			
2668	T	Danish concept	3	2,37			
2669	T	downtime	3	2,37			
2670	T	Colebatch	3	2,37			
2671	T	Planning Institute of Klaipeda	3	2,37			
2672	T	turbine speed	3	2,37			
2672	V[s]	speed of wind turbines	2	2,20			
2672	V[h]+	turbine farm	2	2,20	0,44	0	1
2673	T	physical factors	3	2,37			
2674	T	finite element methods	3	2,37			
2675	T	component drawing	3	2,37			
2676	T	Point of Common Coupling	3	2,37			
2677	T	wind turbine areas	3	2,37			
2677	V[ih]+	Wind Resource Area	6	2,67	0,32	0	1
2678	T	Hard limiter	3	2,37			
2679	T	Flow Schematic	3	2,37			
2679	V[h]+	flow chart	10	2,89	0,37	0	1
2679	V[h]+	flow visualization	3	2,37	0,33	0	1
2679	V[h]+	flow field	52	3,61	0,33	0	1
2680	T	physical principles	3	2,37			
2681	T	reservation territory	3	2,37			
2682	T	hourly demand	3	2,37			
2682	V[s]	estimated hourly demand	2	2,20			
2683	T	Erosion and Sediment Control	3	2,37			
2684	T	residential buildings	3	2,37			
2684	V[h]+	academic buildings	7	2,74	0,35	0	1
2685	T	renewable energy generation	3	2,37			
2686	T	causal associations	3	2,37			
2687	T	turbine failure	3	2,37			
2687	V[s]	turbine blade failure	2	2,20			
2688	T	voltage drop	3	2,37			
2688	V[h]+	voltage dip	8	2,80	0,80	1	1
2689	T	display of detailed plans	3	2,37			
2690	T	construction period	3	2,37			
2691	T	cube of the wind speed	3	2,37			
2692	T	total capacity	3	2,37			
2692	V[s]	total net installed capacity	2	2,20			
2692	V[s]	total installed capacity	2	2,20			
2693	T	technical paper	3	2,37			
2694	T	Electr	3	2,37			
2695	T	packing box	3	2,37			
2695	V[h]+	gear box	4	2,50	0,31	0	1
2696	T	Microwave Beam	3	2,37			
2696	V[s]	Microwave Beam Interference	2	2,20			
2696	V[h]+	microwave paths	4	2,50	0,38	0	1
2697	T	Monitoring Protocol	3	2,37			
2698	T	limited variable speed concept	3	2,37			
2699	T	environmental conditions of the site	3	2,37			
2700	T	Transmission System Operator	3	2,37			
2701	T	annex I of the Birds	3	2,37			
2702	T	electricity and natural gas	3	2,37			
2703	T	Maki	3	2,37			
2704	T	benthic fauna	3	2,37			
2704	V[h]+	wild fauna	2	2,20	0,40	0	1
2705	T	tubular	3	2,37			
2706	T	coherence of the site	3	2,37			
2706	V[h]+	coherence of the network	2	2,20	0,49	0	1
2707	T	wind resource maps	3	2,37			
2708	T	Proceedings of the European Community	3	2,37			
2709	T	aerial photos	3	2,37			
2709	V[h]+	Aerial photographs	2	1,90	0,50	1	0
2710	T	Glauert empirical relationship	3	2,37			
2711	T	Aerpac	3	2,37			
2712	T	pitch control system	3	2,37			
2713	T	Extraordinary Events	3	2,37			
2713	V[h]+	transient events	2	2,20	0,32	0	1
2714	T	construction of the wind farm	3	2,37			
2714	V[ih]+	construction of wind turbine	4	2,50	0,89	0	1
2715	T	degree of Master of Science	3	2,37			
2716	T	turbine setbacks	3	2,37			
2716	V[s]	wind turbine setbacks	2	2,20			
2717	T	program planning	3	2,37			
2718	T	wind farm installations	3	2,37			
2718	V[ih]+	wind turbine installation method	2	2,20	0,89	0	1
2718	V[ih]+	installation of a wind turbine	4	2,20	0,89	0	1
2719	T	construction of turbine	3	2,37			
2719	V[s]+	turbine construction	2	2,20			
2720	T	sonar	3	2,37			
2721	T	Kretingos	3	2,37			
2722	T	general system	3	2,37			
2723	T	objective of the panel	3	2,37			
2724	T	Schepers	3	2,37			
2725	T	Temporal Analysis	3	2,37			
2725	V[s]	temporal analysis of wind	2	2,20			
2726	T	construction of the Facility	3	2,37			
2727	T	Plywood Base Extension	3	2,37			
2728	T	jo elektra	3	2,37			
2729	T	wind area	3	2,37			
2729	V[s]+	wind turbine areas	3	2,37			
2729	V[s]+	Wind Resource Area	6	2,67			
2730	T	Petaluma Gap	3	2,37			
2731	T	connections and road access	3	2,37			
2732	T	Industry Association	3	2,37			
2733	T	aerodynamic design	6	2,37			
2734	T	IARC	3	2,37			
2735	T	ambient temperatures	3	2,37			
2736	T	vibration modes	3	2,37			
2737	T	potential sources	3	2,37			
2737	V[h]+	environmental sources	4	2,50	0,62	0	1
2737	V[h]+	potential energy	8	2,80	0,54	0	1
2738	T	hub designs	3	2,37			
2739	T	geospatial	3	2,37			
2740	T	legal counsel	3	2,37			
2740	V[h]+	legal action	2	0,16	0,30	0	1
2741	T	input part	3	2,37			
2742	T	groups of species and habitats	3	2,37			
2743	T	marine fish	3	2,37			
2743	V[h]+	marine mammals	38	3,47	0,78	0	1
2743	V[h]+	marine epifauna	5	2,59	0,58	0	1
2743	V[h]+	marine sediments	2	2,20	0,40	0	1
2744	T	merit order dispatch	3	2,37			
2745	T	common residential setbacks	3	2,37			
2746	T	Wisconsin Department	3	2,37			
2747	T	mechanical brakes	3	2,37			
2748	T	focusses	3	2,37			
2749	T	loss factor	3	2,37			
2750	T	Wind field	3	2,37			
2750	V[h]+	Wind Regime	2	2,20	0,40	0	1
2751	T	excessive noise	3	2,37			
2752	T	VEMP	3	2,37			
2753	T	passerines	6	2,37			
2754	T	Aeroelastic Analysis	3	2,37			
2755	T	annual average wind speed	3	2,37			
2756	T	primary and secondary vegetation types	3	2,37			
2757	T	statewide	3	2,37			
2758	T	High sound pressure levels	3	2,37			
2758	V[ih]+	high sound levels	4	2,50	0,53	0	1
2759	T	solar wind turbine	3	2,37			
2760	T	active stall	3	2,37			
2761	T	lower guy wire	3	2,37			
2762	T	Associate Professor	3	2,37			
2763	T	FDA	3	2,37			
2764	T	CHALMERS BJ	3	2,37			
2765	T	carbon losses	3	2,37			
2766	T	municipal council	3	2,37			
2767	T	safety equipment	3	2,37			
2768	T	A-weighted sound pressure levels	3	2,37			
2769	T	types of sounds	3	2,37			
2770	T	Startup method	3	2,37			
2771	T	aircraft technicians	3	2,37			
2772	T	high rotational speeds	3	2,37			
2773	T	geometrisi	3	2,37			
2774	T	contemporary wind turbine	3	2,37			
2775	T	competent national authorities	3	2,37			
2776	T	level of each individual project	3	2,37			
2777	T	absence of alternative solutions	3	2,37			
2778	T	security of supplies	3	2,37			
2779	T	project elements	3	2,37			
2780	T	velocity of wind	3	2,37			
2780	V[s]+	wind velocity	42	3,52			
2781	T	Part III	3	2,37			
2782	T	height of tower	3	2,37			
2782	V[s]	tower height	8	2,80			
2782	V[h]+	erection of tower	2	2,20	0,31	0	1
2783	T	breaker operations	3	2,37			
2784	T	Common Scoter	3	2,37			
2784	V[h]+	Common Kestrel	3	2,37	0,51	0	1
2785	T	Future turbines	3	2,37			
2786	T	PEM electrolyzer	3	2,37			
2787	T	IMCG	3	2,37			
2788	T	fall term	3	2,37			
2789	T	Multibrid	12	2,37			
2790	T	DNL	3	2,37			
2791	T	logarithm	3	2,37			
2792	T	rotational component	3	2,37			
2793	T	drw	3	2,37			
2794	T	dam	3	2,37			
2795	T	optimum wind turbines	3	2,37			
2796	T	active pitching	3	2,37			
2796	V[h]+	passive pitching	5	2,59	0,39	0	1
2796	V[h]+	Active Pitch	2	2,20	0,87	1	1
2796	V[h]+	Active Control	5	2,59	0,31	0	1
2797	T	dFL	3	2,37			
2798	T	unit time	3	2,37			
2799	T	dBC	3	2,37			
2800	T	CMS	3	2,37			
2801	T	CLs	3	2,37			
2802	T	Melanitta nigra	3	2,37			
2803	T	mitigation strategy	3	2,37			
2804	T	configuration of wind farms	3	2,37			
2804	V[ih]+	wind turbine configuration	11	2,63	0,89	0	1
2805	T	Adverse Effects of Exposure	3	2,37			
2805	V[ih]+	adverse effects of sound	3	2,37	0,33	0	1
2806	T	Offshore complexities	3	2,37			
2807	T	public meeting of the draft	3	2,37			
2808	T	maximum wind	3	2,37			
2809	T	permanent magnet synchronous generator	3	2,37			
2810	T	cost effectiveness	3	2,37			
2811	T	CEC	3	2,37			
2812	T	Cartagena	3	2,37			
2813	T	Project Purpose	3	2,37			
2814	T	Ibid	3	2,37			
2815	T	kV transmission line	3	2,37			
2816	T	3-Blade H-type VAWT prototype	3	2,37			
2817	T	Indigenous Communities Affairs	3	2,37			
2818	T	RSgnOff	3	2,37			
2819	T	review of offshore wind	3	2,37			
2820	T	Common Kestrel	3	2,37			
2820	V[h]+	Common Scoter	3	2,37	0,51	0	1
2821	T	MVar	3	2,37			
2822	T	conservative approach	3	2,37			
2823	T	Stellenbosch University	3	2,37			
2823	V[h]+	Duke University	2	2,20	0,41	0	1
2823	V[h]+	Dalhousie University	6	2,67	0,32	0	1
2824	T	Alé	3	2,37			
2825	T	groundwater quality	3	2,37			
2826	T	usable area	3	2,37			
2826	V[h]+	populated areas	2	1,08	0,60	0	1
2826	V[h]+	low-risk areas	2	1,90	0,60	0	1
2826	V[h]+	frontal area	3	2,37	0,56	0	1
2826	V[h]+	protected areas	7	2,74	0,48	0	1
2827	T	consultation with NYSDEC	3	2,37			
2828	T	deg Figure	3	2,37			
2829	T	current carbon	3	2,37			
2830	T	response of the human ear	3	2,37			
2831	T	major disadvantage	3	2,37			
2832	T	DEVELOPMENTS OF MODERN WIND	3	2,37			
2833	T	spectra	3	2,37			
2834	T	view of the modified blade	3	2,37			
2835	T	Axial-flux PM	3	2,37			
2835	V[img]	axial flux PM	2	2,20			
2835	V[h]+	radial-flux PM	2	2,20	0,78	0	1
2836	T	Future Blade Technology	3	2,37			
2837	T	iteration procedure	3	2,37			
2838	T	Manwell	3	2,37			
2839	T	10th Revision	3	2,37			
2840	T	investment barriers	3	2,37			
2841	T	clarification of the concepts	3	2,37			
2842	T	machine bed	3	2,37			
2843	T	msec	3	2,37			
2844	T	project implementation	3	2,37			
2844	V[s]	implementation of this JI Project	2	2,20			
2844	V[h]+	project sponsor	7	2,74	0,31	0	1
2845	T	significant adverse effects	3	2,37			
2846	T	noise environment	3	2,37			
2846	V[s]	ambient noise environment	2	2,20			
2847	T	affected properties	3	2,37			
2847	V[h]+	adjacent property	6	2,67	0,45	0	1
2847	V[h]+	adjoining properties	3	2,37	0,43	0	1
2848	T	otolith organs	3	2,37			
2849	T	roller bearings	3	2,37			
2850	T	Human impact suitability model	3	2,37			
2851	T	common configurations	3	2,37			
2852	T	electrical node	3	2,37			
2852	V[s]	external electrical nodes	2	2,20			
2853	T	Technical wind energy	3	2,37			
2854	T	short overview	3	2,37			
2855	T	axial and rotational velocities	3	2,37			
2856	T	characteristics of airfoil	3	2,37			
2856	V[s]+	airfoil characteristics	10	2,89			
2857	T	aerodynamics and blade design	3	2,37			
2858	T	Grid Code Requirements	3	2,37			
2858	V[ih]+	grid connection requirements	7	2,74	0,51	0	1
2859	T	General Environmental Setting	3	2,37			
2860	T	EEA report	3	2,37			
2860	V[s]	EEA technical report	4	2,50			
2860	V[h]+	NPL report	2	2,20	0,53	0	1
2861	T	type of impact	3	2,37			
2862	T	Common practice analysis	3	2,37			
2863	T	Technical College West Texas	3	2,37			
2864	T	Thermal Animal Detection System	3	2,37			
2865	T	habitat change	3	2,37			
2866	T	velocity diagram	3	2,37			
2867	T	species protection	6	2,37			
2868	T	streams and surface waters	3	2,37			
2869	T	grain terminal	3	2,37			
2870	T	impact of any such payments	3	2,37			
2871	T	deaf persons	3	2,37			
2872	T	Wind Energy Site Assessment	3	2,37			
2873	T	operational noise	3	2,37			
2874	T	accordance with EU	3	2,37			
2874	V[h]+	accordance with Article	4	2,50	0,34	0	1
2875	T	EU Court of Justice	3	2,37			
2876	T	technology development	3	2,37			
2876	V[s]	offshore technology development	2	2,20			
2876	V[h]+	farm development	79	3,79	0,30	0	1
2877	T	sense of the conflicting information	3	2,37			
2878	T	Dustin Maas	3	2,37			
2879	T	RESPONSIBLE PERSON	3	2,37			
2880	T	performance of a rotor	3	2,37			
2880	V[s]	rotor performance	9	2,85			
2880	V[s]	aerodynamic performance of a rotor	2	2,20			
2881	T	local grid refinement	3	2,37			
2882	T	storage battery	3	2,37			
2883	T	3-D visualization output	3	2,37			
2884	T	protective gloves	3	2,37			
2885	T	over-voltage	3	2,37			
2886	T	Road Repair Obligations	3	2,37			
2887	T	design and power performance	3	2,37			
2888	T	Airscrew	3	2,37			
2889	T	wake rotation	3	2,37			
2890	T	Richard Rachals	3	2,37			
2891	T	prevention and response plan	3	2,37			
2892	T	Passive Acoustic Monitoring	3	2,37			
2893	T	full-scale power electronic converter	3	2,37			
2894	T	ISBN	3	2,37			
2895	T	conditions of Article	3	2,37			
2896	T	growth of offshore wind	3	2,37			
2897	T	offshore windfarms	9	2,37			
2897	V[img]+	offshore wind farms	66	3,11			
2897	V[im]+	offshore wind farm development	5	2,59			
2897	V[im]+	Offshore wind farm consent	2	1,90			
2897	V[gh]+	offshore windfarm	7	2,44	0,32	0	1
2898	T	whole-body vibration	3	2,37			
2898	V[h]+	body vibration	5	2,59	0,34	0	1
2899	T	meeting goals	3	2,37			
2900	T	Ciconia	3	2,37			
2901	T	substation and related facilities	3	2,37			
2902	T	approximate range	3	2,37			
2902	V[h]+	wide range	15	0,85	0,36	0	1
2903	T	Cotrell	3	2,37			
2904	T	Activity Plan	3	2,37			
2905	T	true coordinates	3	2,37			
2906	T	Lagging displacement of the centre	3	2,37			
2907	T	optimum blade shape	3	2,37			
2908	T	power coefficient with tip-speed	3	2,37			
2908	V[ih]+	power coefficient with respect	2	2,20	0,42	0	1
2909	T	hydrogen output	3	2,37			
2910	T	Department of Biological Engineering	3	2,37			
2911	T	detailed guidance	3	2,37			
2912	T	EIA report	3	2,37			
2912	V[h]+	Assessment Report	3	2,37	0,36	0	1
2913	T	normal audible range	3	2,37			
2914	T	Wind Turbine Blade Flow Fields	3	2,37			
2915	T	Neighbor Agreement	3	2,37			
2915	V[h]+	PILOT agreement	5	2,59	0,56	0	1
2916	T	Output Output Description	3	2,37			
2917	T	Aerospace Sciences Meeting	3	2,37			
2918	T	large-scale wind turbine	3	2,37			
2918	V[ih]+	large-scale wind farms	3	2,07	0,89	0	1
2919	T	prescribed	3	2,37			
2920	T	Joint Implementation scheme	3	2,37			
2921	T	existing level	3	2,37			
2922	T	total annual amount	3	2,37			
2923	T	acoustic energy	3	2,37			
2924	T	Circuit Court	3	2,37			
2925	T	water pump	3	2,37			
2926	T	performance of PMs	3	2,37			
2927	T	solar-wind generator	6	2,37			
2927	V[s]+	hybrid solar-wind generator	4	2,20			
2928	T	Gamesa	3	2,37			
2929	T	ARI Renewable Energy Company	3	2,37			
2930	T	transmission and distribution lines	3	2,37			
2931	T	kunskapsläget	3	2,37			
2932	T	time variations	3	2,37			
2932	V[s]	Cn time variations	2	2,20			
2933	T	nature protection	3	2,37			
2934	T	unit of time	3	2,37			
2935	T	annular rotor section	3	2,37			
2936	T	conservation NGOs	3	2,37			
2936	V[h]+	conservation objectives	49	3,58	0,43	0	1
2936	V[h]+	conservation education	8	2,80	0,30	0	1
2937	T	standard range of operation	3	2,37			
2938	T	Vertical Axis Wind Turbine design	3	2,37			
2939	T	assessor checklist	3	2,37			
2939	V[s]+	assessor observation checklist	5	2,59			
2939	V[h]+	observation checklist	6	2,67	0,62	0	1
2940	T	Statistical Classification of Diseases	3	2,37			
2941	T	cellular	3	2,37			
2942	T	Jacobson	6	2,37			
2943	T	relative standards	3	2,37			
2944	T	3dr	3	2,37			
2945	T	short axial length	3	2,37			
2946	T	rating of the power	3	2,37			
2946	V[s]+	power rating	7	2,74			
2947	T	RES Directive	3	2,37			
2947	V[h]+	Habitats Directive	73	3,76	0,44	0	1
2947	V[h]+	Birds Directive	32	3,40	0,32	0	1
2948	T	DC power	3	2,37			
2949	T	Design Standard	3	2,37			
2949	V[s]	Offshore Design Standard	2	2,20			
2950	T	energy savings	3	2,37			
2950	V[h]+	Electricity Savings	4	2,50	0,47	0	1
2951	T	input power of the pump	3	2,37			
2952	T	performance control system	3	2,37			
2953	T	Previous studies	3	2,37			
2954	T	direct-drive PM	6	2,37			
2955	T	endangered plant	3	2,37			
2956	T	Newsletter Issue	3	2,37			
2957	T	remediation	3	2,37			
2958	T	blade-element theory	3	2,37			
2958	V[im]	theory and blade element	5	2,59			
2958	V[img]+	blade element theory	22	3,23			
2958	V[s]	blade-element momentum theory	4	2,20			
2958	V[h]+	BEM theory	20	3,19	0,90	0	1
2958	V[h]+	strip theory	4	2,50	0,79	0	1
2959	T	analysis is critical	3	2,37			
2960	T	noise sensitivity	3	2,37			
2961	T	Ease of Maintenance	3	2,37			
2962	T	case-control studies	3	2,37			
2962	V[img]	case control studies	3	2,37			
2962	V[h]+	cohort studies	4	2,50	0,54	0	1
2962	V[h]+	radar studies	7	2,74	0,40	0	1
2962	V[h]+	WindPACT studies	3	2,07	0,35	0	1
2963	T	Community Consultation	3	2,37			
2964	T	TABLES Table	3	2,37			
2965	T	two-bladed turbine	3	2,37			
2965	V[h]+	upwind turbines	2	2,20	0,51	0	1
2965	V[h]+	downwind turbines	4	2,50	0,33	0	1
2966	T	Wind Energy System Ordinance	3	2,37			
2967	T	CPR & First Aide	3	2,37			
2968	T	output of the PLL	3	2,37			
2969	T	Falco tinnunculus	3	2,37			
2970	T	optimum power	3	2,37			
2971	T	Rudaiciai Wind Power Park	3	2,37			
2972	T	100µs	3	2,37			
2973	T	hybrid solar-wind power system	3	2,37			
2973	V[im]	Hybrid Solar Wind	3	2,37			
2974	T	grid frequency	3	2,37			
2975	T	present paper	3	2,37			
2976	T	NIHL	3	2,37			
2977	T	Institute of Klaipeda University	3	2,37			
2978	T	Hearing Contours	3	2,37			
2978	V[h]+	hearing threshold	18	2,85	0,37	0	1
2979	T	indirect effects	3	2,37			
2979	V[s]	Direct and indirect effects	2	2,20			
2979	V[h]+	potential effects	11	2,93	0,38	0	1
2979	V[h]+	environmental effects	6	2,67	0,34	0	1
2980	T	Department of the Ministry of Environment	3	2,37			
2981	T	offshore operation	3	2,37			
2981	V[s]	reliable offshore operation	2	2,20			
2982	T	analysis of effects	3	2,37			
2983	T	modern wind farms	3	2,37			
2983	V[ih]+	modern wind turbines	17	2,82	0,89	0	1
2984	T	speed SCIG	3	2,37			
2985	T	proven technology	3	2,37			
2985	V[h]+	advanced technologies	2	1,08	0,34	0	1
2986	T	direct habitat loss	3	2,37			
2987	T	Electronic version	3	2,37			
2988	T	secure margin	3	2,37			
2989	T	Protection Department of the Ministry	3	2,37			
